yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
200610,"1,377.94",24.3587,79.5500,0.2905991608,0.0492,0.0551,0.0642,0.0481,-0.0089291558,0.0041000000,-0.0054213898,0.0077,0.0127,0.0004505773,,0.032527,0.031420
200611,"1,400.63",24.6213,80.5300,0.2872418677,0.0494,0.0533,0.0620,0.0467,-0.0151056306,0.0041166667,-0.0014866204,0.0207,0.0246,0.0005922029,,0.018385,0.015887
200612,"1,418.30",24.8840,81.5100,0.2816823997,0.0485,0.0532,0.0622,0.0491,-0.0150313385,0.0040416667,0.0014888337,-0.0236,-0.0232,0.0003575089,,0.013768,0.012294
200701,"1,438.24",25.0873,82.0567,0.2781442105,0.0498,0.0540,0.0634,0.0502,-0.0139812802,0.0041500000,0.0030525273,-0.0102,-0.0051,0.0004504848,,0.015313,0.014345
200702,"1,406.82",25.2907,82.6033,0.2861484942,0.0503,0.0539,0.0628,0.0477,-0.0151353159,0.0041916667,0.0053503676,0.0335,0.0287,0.0014768150,,-0.019288,-0.021598
200703,"1,420.86",25.4940,83.1500,0.2690500135,0.0494,0.0530,0.0627,0.0493,-0.0124793678,0.0041166667,0.0091056959,-0.0145,-0.0231,0.0015875510,,0.010894,0.009679
200704,"1,482.37",25.7193,83.7402,0.2544561689,0.0487,0.0547,0.0639,0.0489,-0.0089049732,0.0040583333,0.0064961627,0.0085,0.0140,0.0005821437,,0.043991,0.042857
200705,"1,530.62",25.9447,84.3305,0.2439114941,0.0473,0.0547,0.0639,0.0510,-0.0102757419,0.0039416667,0.0061107187,-0.0200,-0.0178,0.0006965496,,0.034459,0.032154
200706,"1,503.35",26.1700,84.9207,0.2478956100,0.0461,0.0579,0.0670,0.0521,-0.0110571921,0.0038416667,0.0019379752,-0.0091,-0.0148,0.0014724290,,-0.016620,-0.017829
200707,"1,455.27",26.4393,82.8141,0.2515849644,0.0482,0.0573,0.0665,0.0501,-0.0152507389,0.0040166667,-0.0002543772,0.0284,-0.0032,0.0024262621,,-0.031197,-0.032283
200708,"1,473.99",26.7087,80.7074,0.2488398512,0.0420,0.0579,0.0665,0.0487,-0.0121936564,0.0035000000,-0.0018339022,0.0199,0.0152,0.0051340441,,0.015094,0.012859
200709,"1,526.75",26.9780,78.6007,0.2392074367,0.0389,0.0574,0.0659,0.0489,-0.0130111353,0.0032416667,0.0027559074,0.0012,0.0135,0.0018684314,,0.037468,0.035923
200710,"1,549.38",27.2293,74.4607,0.2386170601,0.0390,0.0566,0.0648,0.0480,-0.0179569646,0.0032500000,0.0021391913,0.0155,0.0088,0.0016828912,,0.017360,0.016292
200711,"1,481.14",27.4807,70.3207,0.2485796916,0.0327,0.0544,0.0640,0.0445,-0.0252096137,0.0027250000,0.0059396179,0.0468,0.0079,0.0056368201,,-0.041382,-0.043581
200712,"1,468.36",27.7320,66.1807,0.2505829731,0.0300,0.0549,0.0665,0.0450,-0.0415908596,0.0025000000,-0.0006708631,-0.0029,0.0028,0.0023453330,,-0.006116,-0.007903
200801,"1,378.55",27.9220,64.2507,0.2627544223,0.0275,0.0533,0.0654,0.0436,-0.0441865072,0.0022916667,0.0049705765,0.0213,0.0017,0.0048317986,,-0.061166,-0.062332
200802,"1,330.63",28.1120,62.3207,0.2709793210,0.0212,0.0553,0.0682,0.0438,-0.0506365959,0.0017666667,0.0029041122,0.0018,-0.0071,0.0032256551,,-0.031419,-0.033693
200803,"1,322.70",28.3020,60.3907,0.2540575672,0.0126,0.0551,0.0689,0.0432,-0.0528757716,0.0010500000,0.0086682129,0.0106,-0.0059,0.0063376489,,-0.003400,-0.005054
200804,"1,385.59",28.4387,57.3838,0.2430146964,0.0129,0.0555,0.0697,0.0458,-0.0498318855,0.0010750000,0.0060647784,-0.0288,0.0091,0.0029036914,,0.048629,0.047490
200805,"1,400.38",28.5753,54.3769,0.2465106122,0.0173,0.0557,0.0693,0.0475,-0.0463791191,0.0014416667,0.0084208860,-0.0164,-0.0277,0.0016406621,,0.012986,0.010708
200806,"1,280.00",28.7120,51.3700,0.2744913881,0.0186,0.0568,0.0707,0.0460,-0.0483886886,0.0015500000,0.0100769969,0.0220,-0.0061,0.0034251768,,-0.082819,-0.084545
200807,"1,267.38",28.7593,49.5633,0.2738156551,0.0163,0.0567,0.0716,0.0465,-0.0479677903,0.0013583333,0.0052510111,-0.0025,-0.0109,0.0044659110,,-0.007306,-0.008738
200808,"1,282.83",28.8067,47.7567,0.2698892455,0.0172,0.0564,0.0715,0.0449,-0.0474674719,0.0014333333,-0.0039915623,0.0242,0.0121,0.0034478913,,0.014955,0.012682
200809,"1,166.36",28.8540,45.9500,0.2871235482,0.0113,0.0565,0.0731,0.0443,-0.0503332136,0.0009416667,-0.0013830185,0.0112,-0.0863,0.0237746954,,-0.085467,-0.087287
200810,968.75,28.6983,35.5933,0.3340993736,0.0067,0.0628,0.0888,0.0478,-0.0576791591,0.0005583333,-0.0101013333,-0.0383,-0.0450,0.0580884926,,-0.166980,-0.168455
200811,896.24,28.5427,25.2367,0.3528673559,0.0019,0.0612,0.0921,0.0372,-0.0545780459,0.0001583333,-0.0191528953,0.1443,0.1174,0.0362570851,,-0.073512,-0.076514
200812,903.25,28.3870,14.8800,0.3549842247,0.0003,0.0505,0.0843,0.0303,-0.0247954180,0.0000250000,-0.0103424738,0.0967,0.1560,0.0200899467,,0.011995,0.009229
200901,825.88,28.0097,12.2067,0.3893931402,0.0013,0.0505,0.0814,0.0394,-0.0253764518,0.0001083333,0.0043524174,-0.1124,-0.0949,0.0119710969,,-0.082615,-0.084039
200902,735.09,27.6323,9.5333,0.4411030550,0.0030,0.0527,0.0808,0.0401,-0.0252939928,0.0002500000,0.0049729330,-0.0056,-0.0308,0.0099611624,,-0.103588,-0.107402
200903,797.87,27.2550,6.8600,0.2965282852,0.0021,0.0550,0.0842,0.0355,-0.0377907904,0.0001750000,0.0024317485,0.0641,-0.0018,0.0203644278,,0.087634,0.084154
200904,872.81,26.7013,7.0767,0.2762275775,0.0016,0.0539,0.0839,0.0410,-0.0313894482,0.0001333333,0.0024963683,-0.0649,-0.0030,0.0075510657,,0.094230,0.092550
200905,919.14,26.1477,7.2933,0.2654320479,0.0018,0.0554,0.0806,0.0432,-0.0248064208,0.0001500000,0.0028887638,-0.0248,0.0489,0.0063810914,,0.054640,0.051848
200906,919.32,25.5940,7.5100,0.2671078489,0.0018,0.0561,0.0750,0.0429,-0.0225402282,0.0001500000,0.0085898923,0.0083,0.0350,0.0034725229,,0.002476,0.000680
200907,987.48,25.0297,9.1867,0.2460047909,0.0018,0.0541,0.0709,0.0430,-0.0141905661,0.0001500000,-0.0015855869,0.0019,0.0565,0.0037711532,,0.074482,0.073101
200908,"1,020.62",24.4653,10.8633,0.2375940895,0.0017,0.0526,0.0658,0.0415,-0.0081736122,0.0001416667,0.0022428500,0.0231,0.0235,0.0021777354,,0.034751,0.032255
200909,"1,057.08",23.9010,12.5400,0.2323100240,0.0012,0.0513,0.0631,0.0403,-0.0000630893,0.0001000000,0.0006254807,0.0176,0.0273,0.0019126576,,0.036534,0.034978
200910,"1,036.19",23.4023,25.3500,0.2322992609,0.0007,0.0515,0.0629,0.0420,0.0031472925,0.0000583333,0.0009631012,-0.0171,0.0016,0.0038980191,,-0.018259,-0.019458
200911,"1,095.63",22.9037,38.1600,0.2181048716,0.0005,0.0519,0.0632,0.0406,0.0074647810,0.0000416667,0.0007077534,0.0208,0.0044,0.0020013324,,0.060257,0.057607
200912,"1,115.10",22.4050,50.9700,0.2163645169,0.0005,0.0526,0.0637,0.0458,0.0105341753,0.0000416667,-0.0017611982,-0.0584,-0.0275,0.0009334541,,0.018983,0.017346
201001,"1,073.87",22.2380,54.2900,0.2241170201,0.0006,0.0526,0.0625,0.0441,0.0133500842,0.0000500000,0.0034174736,0.0264,0.0096,0.0019917045,,-0.035751,-0.036781
201002,"1,104.49",22.0710,57.6100,0.2185184683,0.0011,0.0535,0.0634,0.0441,0.0138625758,0.0000916667,0.0002492074,0.0032,0.0039,0.0023732563,,0.030424,0.028014
201003,"1,169.43",21.9040,60.9300,0.3818781703,0.0015,0.0527,0.0627,0.0458,0.0263369351,0.0001250000,0.0041062835,-0.0179,0.0045,0.0006334369,,0.061014,0.059430
201004,"1,186.69",21.9483,62.9867,0.3766061292,0.0016,0.0529,0.0625,0.0437,0.0266171202,0.0001333333,0.0017368849,0.0304,0.0357,0.0017938674,,0.015977,0.014957
201005,"1,089.41",21.9927,65.0433,0.4090027948,0.0016,0.0496,0.0605,0.0407,0.0256826742,0.0001333333,0.0007751974,0.0437,-0.0051,0.0081077913,,-0.080111,-0.082337
201006,"1,030.71",22.0370,67.1000,0.4241765415,0.0012,0.0488,0.0623,0.0376,0.0187261915,0.0001000000,-0.0009762671,0.0446,0.0519,0.0055917262,,-0.053525,-0.055115
201007,"1,101.60",22.1423,68.6867,0.3961335532,0.0016,0.0472,0.0601,0.0377,0.0155178814,0.0001333333,0.0002110431,0.0024,0.0170,0.0033488263,,0.070451,0.068620
201008,"1,049.33",22.2477,70.2733,0.4139816191,0.0016,0.0449,0.0566,0.0327,0.0111199418,0.0001333333,0.0013806643,0.0702,0.0473,0.0027046066,,-0.045434,-0.047840
201009,"1,141.20",22.3530,71.8600,0.3843057828,0.0015,0.0453,0.0566,0.0341,0.0032390116,0.0001250000,0.0005817362,-0.0153,-0.0144,0.0023371919,,0.090383,0.088751
201010,"1,183.26",22.4783,73.6900,0.3728872859,0.0013,0.0468,0.0572,0.0367,0.0071441358,0.0001083333,0.0012451989,-0.0317,-0.0203,0.0010800444,,0.038726,0.037081
201011,"1,180.55",22.6037,75.5200,0.3766947543,0.0014,0.0487,0.0592,0.0380,0.0147589955,0.0001166667,0.0004206464,-0.0137,-0.0057,0.0017379156,,-0.000051,-0.002571
201012,"1,257.64",22.7290,77.3500,0.3581003169,0.0014,0.0502,0.0610,0.0414,0.0125734473,0.0001166667,0.0017184408,-0.0388,-0.0036,0.0008321200,,0.067054,0.065249
201101,"1,286.12",22.9630,78.6700,0.3486322237,0.0015,0.0504,0.0609,0.0432,0.0153359628,0.0001250000,0.0047632301,-0.0196,-0.0198,0.0008632404,,0.023349,0.022319
201102,"1,327.22",23.1970,79.9900,0.3390965735,0.0013,0.0522,0.0615,0.0426,0.0158961717,0.0001083333,0.0049313650,0.0113,0.0157,0.0010655488,,0.032508,0.030251
201103,"1,325.83",23.4310,81.3100,0.3542699394,0.0010,0.0513,0.0603,0.0429,0.0124546028,0.0000833333,0.0097510720,-0.0006,-0.0072,0.0023472688,,0.000625,-0.000867
201104,"1,363.61",23.7343,82.1633,0.3406968012,0.0006,0.0516,0.0602,0.0416,0.0093632162,0.0000500000,0.0064394295,0.0199,0.0239,0.0006365422,,0.029441,0.028358
201105,"1,345.20",24.0377,83.0167,0.3472221891,0.0004,0.0496,0.0578,0.0391,0.0090951656,0.0000333333,0.0047041875,0.0355,0.0257,0.0009341908,,-0.011313,-0.013573
201106,"1,320.64",24.3410,83.8700,0.3515700392,0.0004,0.0499,0.0575,0.0409,0.0117191110,0.0000333333,-0.0010709671,-0.0179,-0.0210,0.0022947485,,-0.016545,-0.018106
201107,"1,292.28",24.6210,84.9067,0.3594189030,0.0004,0.0493,0.0576,0.0378,0.0123695364,0.0000333333,0.0008860457,0.0422,0.0473,0.0018307592,,-0.019828,-0.020982
201108,"1,218.89",24.9010,85.9433,0.3758125221,0.0002,0.0437,0.0536,0.0315,0.0127680985,0.0000166667,0.0027575889,0.0862,0.0240,0.0192221988,,-0.054322,-0.056734
201109,"1,131.42",25.1810,86.9800,0.3999228470,0.0001,0.0409,0.0527,0.0265,0.0130931517,0.0000083333,0.0015184621,0.0704,0.0575,0.0069157356,,-0.070238,-0.071739
201110,"1,253.30",25.5957,86.9700,0.3650779046,0.0002,0.0398,0.0537,0.0291,0.0079291684,0.0000166667,-0.0020626826,-0.0306,0.0094,0.0074008814,,0.109014,0.107554
201111,"1,246.96",26.0103,86.9600,0.3623298975,0.0001,0.0387,0.0514,0.0273,-0.0043341734,0.0000083333,-0.0008435613,0.0251,-0.0356,0.0076795427,,-0.002727,-0.005552
201112,"1,257.60",26.4250,86.9500,0.3572325407,0.0001,0.0393,0.0525,0.0255,-0.0064940886,0.0000083333,-0.0024665164,0.0270,0.0512,0.0027640646,,0.009427,0.007613
201201,"1,312.41",26.7343,87.4800,0.3454873026,0.0003,0.0385,0.0523,0.0249,-0.0130687328,0.0000250000,0.0044001914,0.0002,0.0194,0.0006481559,,0.045205,0.044003
201202,"1,365.68",27.0437,88.0100,0.3369739354,0.0009,0.0385,0.0514,0.0272,-0.0144650836,0.0000750000,0.0044029736,-0.0196,0.0057,0.0006236909,,0.043340,0.040744
201203,"1,408.47",27.3530,88.5400,0.3461819674,0.0008,0.0399,0.0523,0.0297,-0.0137714281,0.0000666667,0.0075945586,-0.0302,-0.0303,0.0011553018,,0.032866,0.031282
201204,"1,397.91",27.6753,88.3333,0.3461403112,0.0008,0.0396,0.0519,0.0268,-0.0124023477,0.0000666667,0.0030210295,0.0409,0.0251,0.0016275337,,-0.006034,-0.007237
201205,"1,310.33",27.9977,88.1267,0.3690473597,0.0009,0.0380,0.0507,0.0221,-0.0160600543,0.0000750000,-0.0011734794,0.0643,0.0344,0.0014960927,,-0.059790,-0.062433
201206,"1,362.16",28.3200,87.9200,0.3551038851,0.0009,0.0364,0.0502,0.0233,-0.0198187032,0.0000750000,-0.0014663969,-0.0136,0.0064,0.0034372579,,0.041465,0.039888
201207,"1,379.32",28.7433,87.4467,0.3515937051,0.0010,0.0340,0.0487,0.0216,-0.0210895240,0.0000833333,-0.0016297859,0.0247,0.0612,0.0015528655,,0.014363,0.013096
201208,"1,406.58",29.1667,86.9733,0.3493870523,0.0010,0.0348,0.0491,0.0223,-0.0205342066,0.0000833333,0.0055651582,-0.0068,-0.0093,0.0007271255,,0.022744,0.019938
201209,"1,440.67",29.5900,86.5000,0.3403829538,0.0011,0.0349,0.0484,0.0235,-0.0181516363,0.0000916667,0.0044622123,-0.0146,-0.0126,0.0010446830,,0.025120,0.023547
201210,"1,412.16",30.1423,86.5033,0.3492371221,0.0010,0.0347,0.0458,0.0238,-0.0164416488,0.0000833333,-0.0003889251,-0.0014,0.0206,0.0009255257,,-0.017837,-0.019227
201211,"1,416.18",30.6946,86.5067,0.3511375309,0.0009,0.0350,0.0451,0.0228,-0.0128095757,0.0000750000,-0.0047380867,0.0144,-0.0092,0.0019026506,,0.005326,0.002154
201212,"1,426.19",31.2469,86.5100,0.3490324432,0.0007,0.0365,0.0463,0.0246,-0.0122567408,0.0000583333,-0.0026930645,-0.0202,-0.0062,0.0010357123,,0.008508,0.005902
201301,"1,498.11",31.5353,86.9067,0.3299840266,0.0007,0.0380,0.0473,0.0291,-0.0086782397,0.0000583333,0.0029573042,-0.0332,-0.0313,0.0009067699,,0.052361,0.051024
201302,"1,514.68",31.8236,87.3033,0.3254312323,0.0010,0.0390,0.0485,0.0285,-0.0095249322,0.0000833333,0.0081900295,0.0114,0.0093,0.0012427657,,0.013013,0.010511
201303,"1,569.19",32.1119,87.7000,0.3461299966,0.0009,0.0393,0.0485,0.0287,-0.0095491580,0.0000750000,0.0026145086,-0.0062,-0.0018,0.0004844991,,0.037584,0.036025
201304,"1,597.57",32.4967,88.7833,0.3400362539,0.0006,0.0373,0.0459,0.0264,-0.0086679460,0.0000500000,-0.0010396395,0.0378,0.0349,0.0016827298,,0.019621,0.018482
201305,"1,630.74",32.8815,89.8667,0.3338325978,0.0004,0.0389,0.0473,0.0309,-0.0046888934,0.0000333333,0.0017804078,-0.0629,-0.0536,0.0010155597,,0.023120,0.020441
201306,"1,606.28",33.2663,90.9500,0.3384443580,0.0005,0.0427,0.0519,0.033,0.0001463668,0.0000416667,0.0023997081,-0.0285,-0.0371,0.0022476411,,-0.013601,-0.015262
201307,"1,685.73",33.6455,92.0900,0.3255625651,0.0004,0.0434,0.0532,0.0344,0.0083903447,0.0000333333,0.0003939975,-0.0173,0.0031,0.0005020771,,0.050672,0.049287
201308,"1,632.97",34.0247,93.2300,0.3407133274,0.0004,0.0454,0.0542,0.0351,0.0103580697,0.0000333333,0.0012029316,-0.0079,-0.0074,0.0009504377,,-0.029207,-0.031638
201309,"1,681.55",34.4039,94.3700,0.3335214846,0.0002,0.0464,0.0547,0.0349,0.0101445939,0.0000166667,0.0011630045,0.0061,0.0014,0.0006222294,,0.031660,0.030064
201310,"1,756.54",34.6000,96.3133,0.3245948250,0.0005,0.0453,0.0531,0.0342,0.0096475353,0.0000416667,-0.0025752833,0.0128,0.0211,0.0014383614,,0.046268,0.044953
201311,"1,805.81",34.7960,98.2567,0.3136852784,0.0007,0.0463,0.0538,0.0361,0.0103459693,0.0000583333,-0.0020424242,-0.0236,-0.0086,0.0006444174,,0.030817,0.028398
201312,"1,848.36",34.9920,100.2000,0.3044081256,0.0007,0.0462,0.0538,0.0378,0.0121845388,0.0000583333,-0.0000858115,-0.0207,0.0002,0.0007455360,,0.025950,0.024196
201401,"1,782.59",35.4039,100.4167,0.3214292767,0.0004,0.0449,0.0519,0.0342,0.0137931843,0.0000333333,0.0037202477,0.0548,0.0331,0.0013035689,,-0.034666,-0.035732
201402,"1,859.45",35.8158,100.6333,0.3091630718,0.0005,0.0445,0.0510,0.0339,0.0166192690,0.0000416667,0.0036979087,0.0074,0.0168,0.0012535627,,0.045757,0.043194
201403,"1,872.34",36.2277,100.8500,0.3506160657,0.0005,0.0438,0.0506,0.0337,0.0164641915,0.0000416667,0.0064400441,0.0063,0.0062,0.0008690643,,0.008056,0.006537
201404,"1,883.95",36.6120,101.6067,0.3480113191,0.0003,0.0424,0.0490,0.0326,0.0166972558,0.0000250000,0.0032967545,0.0181,0.0160,0.0013626644,,0.006555,0.005388
201405,"1,923.57",36.9963,102.3633,0.3451732560,0.0003,0.0416,0.0476,0.0309,0.0140264037,0.0000250000,0.0034926098,0.0279,0.0188,0.0005551927,,0.023309,0.020895
201406,"1,960.23",37.3807,103.1200,0.3429284585,0.0004,0.0425,0.0480,0.0313,0.0139309298,0.0000333333,0.0018621269,-0.0025,0.0020,0.0002819987,,0.020635,0.019048
201407,"1,930.67",37.7520,104.0667,0.3483798518,0.0003,0.0416,0.0473,0.0310,0.0084729812,0.0000250000,-0.0003901940,0.0057,0.0024,0.0009491210,,-0.013974,-0.015278
201408,"2,003.37",38.1233,105.0133,0.3374762040,0.0003,0.0408,0.0469,0.0287,0.0067696994,0.0000250000,-0.0016705142,0.0369,0.0356,0.0005461970,,0.039777,0.037446
201409,"1,927.29",38.4946,105.9600,0.3385761813,0.0002,0.0411,0.0480,0.0300,0.0080240520,0.0000166667,0.0007525688,-0.0170,-0.0271,0.0007210135,,-0.013928,-0.015467
201410,"2,018.05",38.8108,104.7433,0.3318083646,0.0002,0.0392,0.0469,0.0282,0.0080682600,0.0000166667,-0.0025122778,0.0300,0.0225,0.0029439644,,0.023972,0.022800
201411,"2,067.56",39.1270,103.5267,0.3236617860,0.0002,0.0392,0.0479,0.0264,0.0069258295,0.0000166667,-0.0053994179,0.0286,0.0173,0.0001502621,,0.027631,0.025159
201412,"2,058.90",39.4431,102.3100,0.3237556717,0.0003,0.0379,0.0474,0.0246,0.0056421911,0.0000250000,-0.0056701009,0.0290,0.0183,0.0019928413,,-0.002473,-0.004249
201501,"1,994.99",39.8976,101.2900,0.3361687625,0.0003,0.0346,0.0445,0.0200,0.0002120593,0.0000250000,-0.0047058924,0.0709,0.0599,0.0022266481,,-0.029430,-0.030468
201502,"2,104.50",40.3521,100.2700,0.3182272910,0.0002,0.0361,0.0451,0.0238,-0.0037635118,0.0000166667,0.0043430449,-0.0523,-0.0320,0.0008135195,,0.057008,0.054305
201503,"2,067.89",40.8066,99.2500,0.3074540451,0.0003,0.0364,0.0454,0.0230,-0.0069001854,0.0000250000,0.0059517216,0.0137,0.0058,0.0017203796,,-0.014993,-0.016628
201504,"2,085.51",41.1184,97.8033,0.3063442097,0.0002,0.0352,0.0448,0.0249,-0.0070847950,0.0000166667,0.0020328733,-0.0250,-0.0223,0.0005743378,,0.009101,0.008004
201505,"2,107.39",41.4302,96.3567,0.3034499530,0.0002,0.0398,0.0489,0.0262,-0.0075095973,0.0000166667,0.0050972320,-0.0159,-0.0204,0.0008870031,,0.012522,0.010141
201506,"2,063.11",41.7420,94.9100,0.3101868327,0.0002,0.0419,0.0513,0.0285,-0.0080976007,0.0000166667,0.0035028700,-0.0298,-0.0320,0.0010521363,,-0.019343,-0.021020
201507,"2,103.84",41.9981,93.4933,0.3089532648,0.0003,0.0415,0.0520,0.0263,-0.0080696686,0.0000250000,0.0000670472,0.0329,0.0239,0.0011597781,,0.021297,0.020101
201508,"1,972.18",42.2543,92.0767,0.3306709874,0.0007,0.0404,0.0519,0.0264,-0.0095348470,0.0000583333,-0.0014162763,0.0012,-0.0067,0.0058469964,,-0.060086,-0.062433
201509,"1,920.03",42.5104,90.6600,0.3356119548,0.0002,0.0407,0.0534,0.0253,-0.0129228166,0.0000166667,-0.0015567566,0.0174,0.0133,0.0040534792,,-0.024547,-0.026258
201510,"2,079.36",42.8029,89.2833,0.3094136283,0.0002,0.0395,0.0534,0.0259,-0.0162081656,0.0000166667,-0.0004496838,-0.0053,0.0020,0.0016189010,,0.083449,0.082049
201511,"2,080.41",43.0954,87.9067,0.3084291577,0.0012,0.0406,0.0546,0.0265,-0.0178101307,0.0001000000,-0.0021106804,-0.0065,0.0020,0.0011187215,,0.003373,0.000817
201512,"2,043.94",43.3879,86.5300,0.3136488144,0.0023,0.0397,0.0546,0.0268,-0.0216108076,0.0001916667,-0.0034170964,-0.0022,0.0000,0.0028385655,,-0.015247,-0.017076
201601,"1,940.24",43.5506,86.5000,0.3319106296,0.0026,0.0400,0.0545,0.0236,-0.0202623317,0.0002166667,0.0016531022,0.0476,0.0067,0.0043012482,,-0.049100,-0.050250
201602,"1,932.23",43.7133,86.4700,0.3309018254,0.0031,0.0396,0.0534,0.0217,-0.0240232773,0.0002583333,0.0008230765,0.0294,0.0232,0.0026015071,,-0.001742,-0.004457
201603,"2,059.74",43.8759,86.4400,0.3279547913,0.0029,0.0382,0.0513,0.0218,-0.0229992924,0.0002416667,0.0043060001,-0.0003,0.0423,0.0012741767,,0.067340,0.065146
201604,"2,065.30",44.0706,86.6000,0.3263208887,0.0023,0.0362,0.0479,0.0223,-0.0235537555,0.0001916667,0.0047410680,-0.0053,0.0146,0.0008177840,,0.003747,0.002576
201605,"2,096.95",44.2652,86.7600,0.3260721193,0.0027,0.0365,0.0468,0.0219,-0.0270051627,0.0002250000,0.0040457910,0.0082,0.0016,0.0009955771,,0.018487,0.015886
201606,"2,098.86",44.4599,86.9200,0.3234753617,0.0027,0.0350,0.0453,0.0179,-0.0286827531,0.0002250000,0.0032843662,0.0590,0.0377,0.0028644366,,0.002675,0.001002
201607,"2,173.60",44.6485,87.6433,0.3146611589,0.0030,0.0328,0.0422,0.0175,-0.0316664245,0.0002500000,-0.0016181364,0.0081,0.0245,0.0004776474,,0.036571,0.035324
201608,"2,170.95",44.8371,88.3667,0.3151974253,0.0030,0.0332,0.0424,0.0186,-0.0307253980,0.0002500000,0.0009184301,-0.0140,0.0016,0.0002791676,,0.001247,-0.001396
201609,"2,168.27",45.0257,89.0900,0.3167938869,0.0029,0.0341,0.0431,0.0196,-0.0326103683,0.0002416667,0.0024039959,-0.0124,-0.0119,0.0016731028,,0.000446,-0.001033
201610,"2,126.15",45.2507,90.9100,0.3196877815,0.0033,0.0351,0.0438,0.0220,-0.0289971942,0.0002750000,0.0012467485,-0.0314,-0.0263,0.0003640698,,-0.017958,-0.019206
201611,"2,198.81",45.4756,92.7300,0.3032857864,0.0045,0.0386,0.0471,0.0267,-0.0273610049,0.0003750000,-0.0015554609,-0.0599,-0.0510,0.0009463678,,0.035790,0.033007
201612,"2,238.83",45.7006,94.5500,0.2934790969,0.0051,0.0406,0.0483,0.0272,-0.0250116059,0.0004250000,0.0003273214,-0.0057,0.0059,0.0005240215,,0.019200,0.017569
201701,"2,278.87",45.9279,96.4633,0.2919796500,0.0051,0.0392,0.0466,0.0278,-0.0225621615,0.0004250000,0.0058277279,0.0043,-0.0021,0.0003312033,,0.019384,0.018311
201702,"2,363.64",46.1552,98.3767,0.2786778326,0.0052,0.0395,0.0464,0.0270,-0.0186209674,0.0004333333,0.0031461174,0.0137,0.0212,0.0002242864,,0.039459,0.037052
201703,"2,362.72",46.3824,100.2900,0.2815988893,0.0074,0.0401,0.0468,0.0274,-0.0161506608,0.0006166667,0.0008127979,-0.0040,-0.0062,0.0005628859,,0.001664,0.000055
201704,"2,384.20",46.6613,101.5333,0.2778700263,0.0080,0.0387,0.0457,0.0265,-0.0154972317,0.0006666667,0.0029655334,0.0145,0.0176,0.0003838963,,0.010591,0.009439
201705,"2,411.80",46.9402,102.7767,0.2769687672,0.0089,0.0385,0.0455,0.0256,-0.0101003590,0.0007416667,0.0008547218,0.0158,0.0226,0.0005019321,,0.014552,0.01192
201706,"2,423.41",47.2190,104.0200,0.2725452275,0.0098,0.0368,0.0437,0.0258,-0.0097022629,0.0008166667,0.0009071110,-0.0010,0.0108,0.0004499515,,0.005798,0.004364
201707,"2,470.30",47.5370,105.0400,0.2658036788,0.0107,0.0370,0.0439,0.0262,-0.0131039429,0.0008916667,-0.0006899226,-0.0027,0.0060,0.0002581638,,0.020696,0.019162
201708,"2,471.65",47.8551,106.0600,0.2651136136,0.0101,0.0363,0.0431,0.0242,-0.0121379297,0.0008416667,0.0029944523,0.0289,0.0153,0.0007527938,,0.002238,-0.000324
201709,"2,519.36",48.1731,107.0800,0.2597061668,0.0103,0.0363,0.0430,0.0259,-0.0110274181,0.0008583333,0.0052949059,-0.0205,-0.0037,0.0002513280,,0.02005,0.018742
201710,"2,575.26",48.4261,108.0133,0.2489061986,0.0107,0.0360,0.0432,0.0261,-0.0123582829,0.0008916667,-0.0006320421,-0.0013,0.0076,0.0002244310,,0.024158,0.023006
201711,"2,584.84",48.6790,108.9467,0.2397271007,0.0123,0.0357,0.0427,0.0260,-0.0122426006,0.0010250000,0.0000243247,0.0036,0.0020,0.0003605163,,0.031388,0.02886
201712,"2,673.61",48.9320,109.8800,0.2353933431,0.0132,0.0351,0.0422,0.0254,-0.0199461243,0.0011000000,-0.0005878323,0.0102,0.0256,0.0002388351,,0.011148,0.00985
